 4.597800E-04     1.862642E+03
 4.644000E-04     1.880527E+03
 4.690700E-04     1.898685E+03
 4.737800E-04     1.916935E+03
 4.785500E-04     1.935276E+03
 4.833600E-04     1.953890E+03
 4.882100E-04     1.972687E+03
 4.931200E-04     1.991667E+03
 4.980800E-04     2.010738E+03
 5.030800E-04     2.030082E+03
 5.081400E-04     2.049518E+03
 5.132400E-04     2.069227E+03
 5.184000E-04     2.089028E+03
 5.236100E-04     2.109103E+03
 5.288800E-04     2.129360E+03
 5.341900E-04     2.149799E+03
 5.395600E-04     2.170330E+03
 5.449800E-04     2.191135E+03
 5.504600E-04     2.212122E+03
 5.559900E-04     2.233382E+03
 5.615800E-04     2.254734E+03
 5.672200E-04     2.276360E+03
 5.729200E-04     2.298168E+03
 5.786800E-04     2.320159E+03
 5.845000E-04     2.342332E+03
 5.903700E-04     2.364688E+03
 5.963100E-04     2.387317E+03
 6.023000E-04     2.410129E+03
 6.083500E-04     2.433215E+03
 6.144700E-04     2.456392E+03
 6.206400E-04     2.479934E+03
 6.268800E-04     2.503567E+03
 6.331800E-04     2.527474E+03
 6.395400E-04     2.551564E+03
 6.459700E-04     2.575927E+03
 6.524600E-04     2.600472E+03
 6.590200E-04     2.625292E+03
 6.656400E-04     2.650294E+03
 6.723300E-04     2.675569E+03
 6.790900E-04     2.701119E+03
 6.859100E-04     2.726759E+03
 6.928100E-04     2.752765E+03
 6.997700E-04     2.778953E+03
 7.068000E-04     2.805415E+03
 7.139100E-04     2.832060E+03
 7.210800E-04     2.858978E+03
 7.283300E-04     2.886169E+03
 7.356500E-04     2.913544E+03
 7.430400E-04     2.941283E+03
 7.505100E-04     2.969205E+03
 7.580500E-04     2.997309E+03
 7.656700E-04     3.025779E+03
 7.733700E-04     3.054431E+03
 7.811400E-04     3.083447E+03
 7.889900E-04     3.112647E+03
 7.969200E-04     3.142120E+03
 8.049300E-04     3.171866E+03
 8.130200E-04     3.201887E+03
 8.211900E-04     3.232181E+03
 8.294400E-04     3.262749E+03
 8.377800E-04     3.293591E+03
 8.462000E-04     3.324707E+03
 8.547000E-04     3.356096E+03
 8.632900E-04     3.387759E+03
 8.719700E-04     3.419696E+03
 8.807300E-04     3.451906E+03
 8.895800E-04     3.484482E+03
 8.985200E-04     3.517331E+03
 9.075500E-04     3.550454E+03
 9.166700E-04     3.583851E+03
 9.258900E-04     3.617521E+03
 9.351900E-04     3.651556E+03
 9.445900E-04     3.685866E+03
 9.540900E-04     3.720540E+03
 9.636700E-04     3.755488E+03
 9.733600E-04     3.790709E+03
 9.831400E-04     3.826205E+03
 9.930200E-04     3.862065E+03
 1.003000E-03     3.898291E+03
 1.013100E-03     3.934790E+03
 1.023300E-03     3.971563E+03
 1.033500E-03     4.008701E+03
 1.043900E-03     4.046203E+03
 1.054400E-03     4.083980E+03
 1.065000E-03     4.122122E+03
 1.075700E-03     4.160628E+03
 1.086500E-03     4.199409E+03
 1.097500E-03     4.238554E+03
 1.108500E-03     4.277973E+03
 1.119600E-03     4.317848E+03
 1.130900E-03     4.357997E+03
 1.142200E-03     4.398511E+03
 1.153700E-03     4.439390E+03
 1.165300E-03     4.480543E+03
 1.177000E-03     4.522152E+03
 1.188900E-03     4.564035E+03
